Total packets,Total size,Mean size,Mean inter-arrival,Scenario
158,15604,98.75949367,0.001515172,0
99,9696,97.93939394,0.002489276,0
89,8538,95.93258427,0.002605659,0
97,9574,98.70103093,0.002568438,0
96,9203,95.86458333,0.002555032,0
68,6483,95.33823529,0.003684134,0
110,10824,98.4,0.001917679,0
62,5933,95.69354839,0.003943033,0
79,7591,96.08860759,0.002769462,0
106,10520,99.24528302,0.002376324,0
11,871,79.18181818,0.0199839,0
22,2109,95.86363636,0.011467238,0
18,1400,77.77777778,0.011751882,0
18,1694,94.11111111,0.012279471,0
94,9204,97.91489362,0.002547323,0
65,6202,95.41538462,0.003788109,0
66,6303,95.5,0.003303462,0
270,26889,99.58888889,0.000890476,0
250,24606,98.424,0.000983145,0
106,10521,99.25471698,0.002340019,0
66,6283,95.1969697,0.003715415,0
63,5994,95.14285714,0.003989323,0
109,10744,98.56880734,0.002137556,0
103,10050,97.57281553,0.00235402,0
16,1480,92.5,0.014757267,0
41,3715,90.6097561,0.00613395,0
94,9367,99.64893617,0.002158247,0
43,3937,91.55813953,0.005703143,0
85,8246,97.01176471,0.002456702,0
93,9036,97.16129032,0.002421,0
63,6026,95.65079365,0.003225597,0
148,14628,98.83783784,0.00163449,0
12,910,75.83333333,0.018173727,0
31,2933,94.61290323,0.0066829,0
53,5154,97.24528302,0.004320019,0
59,5639,95.57627119,0.004121397,0
126,12328,97.84126984,0.0016556,0
212,21156,99.79245283,0.001077147,0
206,20131,97.72330097,0.00117901,0
155,15516,100.1032258,0.001540968,0
110,10637,96.7,0.002115982,0
83,7932,95.56626506,0.003039268,0
85,8295,97.58823529,0.002856655,0
100,9820,98.2,0.002379071,0
19,1725,90.78947368,0.0128355,0
32,2984,93.25,0.007441258,0
63,6077,96.46031746,0.003523968,0
74,7090,95.81081081,0.003288192,0
82,8050,98.17073171,0.002549358,0
42,3864,92,0.005256317,0
23,2239,97.34782609,0.010489545,0
38,3468,91.26315789,0.006496189,0
8,587,73.375,0.030137571,0
68,6728,98.94117647,0.003394821,0
111,10698,96.37837838,0.001929927,0
34,3361,98.85294118,0.007276515,0
171,16579,96.95321637,0.001373447,0
152,15032,98.89473684,0.001633483,0
285,28124,98.68070175,0.000876261,0
148,14722,99.47297297,0.001655265,0
108,10422,96.5,0.002132047,0
97,9310,95.97938144,0.00256275,0
121,11962,98.85950413,0.00195175,0
63,6045,95.95238095,0.003887742,0
60,5818,96.96666667,0.003909051,0
33,3104,94.06060606,0.007662813,0
21,1844,87.80952381,0.010617,0
49,4687,95.65306122,0.005001813,0
95,9298,97.87368421,0.002284532,0
89,8649,97.17977528,0.002773057,0
59,5507,93.33898305,0.004269879,0
64,6318,98.71875,0.003823143,0
51,5051,99.03921569,0.00429742,0
14,1022,73,0.017107077,0
27,2605,96.48148148,0.007740692,0
16,1182,73.875,0.0160252,0
142,13956,98.28169014,0.001609142,0
123,11881,96.59349593,0.001799762,0
212,21054,99.31132075,0.001083768,0
239,23632,98.87866109,0.001034782,0
78,7718,98.94871795,0.003193364,0
158,15371,97.28481013,0.001504484,0
88,8363,95.03409091,0.002680172,0
86,8446,98.20930233,0.0028322,0
53,5216,98.41509434,0.004289885,0
30,2599,86.63333333,0.006950897,0
18,1618,89.88888889,0.011728941,0
52,5130,98.65384615,0.004712588,0
61,5821,95.42622951,0.003444833,0
103,10059,97.66019417,0.002355078,0
69,6742,97.71014493,0.002938882,0
141,13833,98.10638298,0.001714929,0
103,9909,96.2038835,0.002116186,0
75,7439,99.18666667,0.003171081,0
57,5334,93.57894737,0.003770839,0
59,5645,95.6779661,0.00413519,0
179,17925,100.1396648,0.001194758,0
295,29208,99.01016949,0.000829701,0
129,12630,97.90697674,0.001931922,0
105,10469,99.7047619,0.002365673,0
110,10591,96.28181818,0.002253083,0
65,6501,100.0153846,0.003411828,0
86,8159,94.87209302,0.002855024,0
101,9841,97.43564356,0.00237979,0
88,8547,97.125,0.002740529,0
89,8727,98.05617978,0.00263758,0
116,11337,97.73275862,0.001959435,0
85,8244,96.98823529,0.002861048,0
77,7473,97.05194805,0.002851645,0
90,8779,97.54444444,0.002247944,0
66,6459,97.86363636,0.003836277,0
111,10668,96.10810811,0.002183518,0
85,8310,97.76470588,0.00238525,0
94,9282,98.74468085,0.002678624,0
94,9144,97.27659574,0.002610247,0
20,1729,86.45,0.012658737,0
125,12324,98.592,0.001740024,0
316,31393,99.34493671,0.000770317,0
102,9889,96.95098039,0.002386941,0
141,13913,98.67375887,0.00171545,0
40,3656,91.4,0.005133256,0
49,4947,100.9591837,0.004647729,0
108,10381,96.12037037,0.002140636,0
197,19410,98.52791878,0.001222694,0
106,10546,99.49056604,0.002227571,0
159,15637,98.34591195,0.001441468,0
108,10433,96.60185185,0.002292486,0
106,10544,99.47169811,0.002355124,0
95,9150,96.31578947,0.002576277,0
81,7763,95.83950617,0.003112612,0
153,15093,98.64705882,0.001601513,0
105,10469,99.7047619,0.002378394,0
111,10705,96.44144144,0.002255182,0
109,10723,98.37614679,0.00226287,0
74,7144,96.54054054,0.00328411,0
83,7960,95.90361446,0.003020476,0
168,16607,98.85119048,0.001466677,0
109,10766,98.7706422,0.002284602,0
107,10379,97,0.002294245,0
86,8403,97.70930233,0.002897741,0
79,7786,98.55696203,0.003165833,0
152,14811,97.44078947,0.001621483,0
112,11009,98.29464286,0.002097387,0
103,10048,97.55339806,0.002339863,0
41,3941,96.12195122,0.006035825,0
100,9685,96.85,0.002506717,0
75,7211,96.14666667,0.003166811,0
64,6325,98.828125,0.003810444,0
55,5174,94.07272727,0.003702204,0
89,8685,97.58426966,0.002671875,0
90,8766,97.4,0.002255303,0
41,3967,96.75609756,0.00599855,0
6,390,65,0.0401414,0
91,8807,96.78021978,0.002418167,0
76,7361,96.85526316,0.003097373,0
93,8990,96.66666667,0.002627598,0
126,12369,98.16666667,0.001681272,0
229,22897,99.98689956,0.000989746,0
174,17011,97.76436782,0.00136459,0
192,18990,98.90625,0.001273377,0
113,10922,96.65486726,0.002213696,0
68,6639,97.63235294,0.003661701,0
83,8210,98.91566265,0.002936354,0
96,9190,95.72916667,0.002523505,0
74,7183,97.06756757,0.003333671,0
27,2368,87.7037037,0.007526,0
101,9860,97.62376238,0.00234977,0
73,7072,96.87671233,0.003319736,0
60,5789,96.48333333,0.003642983,0
32,3014,94.1875,0.007004806,0
57,5539,97.1754386,0.003570768,0
119,11602,97.49579832,0.002038941,0
120,11949,99.575,0.001791681,0
62,5930,95.64516129,0.00373418,0
109,10738,98.51376147,0.001963602,0
62,5948,95.93548387,0.003932951,0
118,11466,97.16949153,0.001998735,0
330,33056,100.169697,0.000747976,0
139,13630,98.05755396,0.001806812,0
154,15183,98.59090909,0.00157185,0
111,10705,96.44144144,0.002250127,0
100,9772,97.72,0.002229192,0
114,11162,97.9122807,0.002018584,0
77,7407,96.19480519,0.003236789,0
46,4434,96.39130435,0.005118556,0
135,13164,97.51111111,0.001766082,0
101,9902,98.03960396,0.00221068,0
42,3996,95.14285714,0.005848585,0
182,18029,99.06043956,0.001181326,0
107,10341,96.64485981,0.002034906,0
38,3728,98.10526316,0.005393243,0
65,6171,94.93846154,0.0037425,0
110,10873,98.84545455,0.001965725,0
84,8063,95.98809524,0.002719422,0
113,11101,98.23893805,0.001780125,0
68,6641,97.66176471,0.003581299,0
264,26017,98.54924242,0.000831772,0
200,19656,98.28,0.001243839,0
107,10375,96.96261682,0.002316491,0
79,7559,95.6835443,0.003141744,0
81,7923,97.81481481,0.003043725,0
146,14362,98.36986301,0.001613993,0
20,1645,82.25,0.012667316,0
39,3732,95.69230769,0.006371421,0
7,506,72.28571429,0.033297333,0
9,649,72.11111111,0.025141875,0
8,544,68,0.028668286,0
7,455,65,0.0400785,0
25,2264,90.56,0.008347583,0
72,6957,96.625,0.00286869,0
17,1525,89.70588235,0.012469625,0
98,9650,98.46938776,0.002480835,0
68,6475,95.22058824,0.003150731,0
90,8754,97.26666667,0.002540607,0
96,9445,98.38541667,0.002280242,0
68,6718,98.79411765,0.003581104,0
244,24037,98.51229508,0.000889037,0
247,24495,99.17004049,0.000998264,0
159,15601,98.11949686,0.001496949,0
105,10454,99.56190476,0.002316606,0
108,10421,96.49074074,0.002161916,0
74,7159,96.74324324,0.003374438,0
105,10239,97.51428571,0.002286913,0
85,8259,97.16470588,0.002874024,0
154,15266,99.12987013,0.001511758,0
37,3469,93.75675676,0.005273306,0
167,16391,98.1497006,0.001432458,0
61,5909,96.86885246,0.0040064,0
104,10195,98.02884615,0.002109922,0
69,6736,97.62318841,0.002913132,0
65,6154,94.67692308,0.003300828,0
130,12716,97.81538462,0.001867581,0
102,9968,97.7254902,0.001975,0
200,19701,98.505,0.001085688,0
86,8494,98.76744186,0.002560129,0
32,2900,90.625,0.007761613,0
143,14136,98.85314685,0.001494937,0
200,19647,98.235,0.001214889,0
70,6854,97.91428571,0.003613362,0
173,17225,99.56647399,0.001396884,0
116,11119,95.85344828,0.002153287,0
98,9634,98.30612245,0.002397649,0
109,10464,96,0.002271657,0
69,6758,97.94202899,0.003631471,0
55,5373,97.69090909,0.004606796,0
113,10889,96.36283186,0.001771446,0
115,11443,99.50434783,0.002088404,0
61,5626,92.2295082,0.003976467,0
209,20945,100.215311,0.001042654,0
59,5484,92.94915254,0.004197362,0
65,6192,95.26153846,0.003655187,0
106,10472,98.79245283,0.002287562,0
54,5157,95.5,0.003774453,0
123,12187,99.08130081,0.001771631,0
53,4976,93.88679245,0.004679827,0
94,9198,97.85106383,0.002580968,0
213,20978,98.48826291,0.001023693,0
245,24428,99.70612245,0.000994676,0
110,10630,96.63636364,0.002264422,0
72,6992,97.11111111,0.003468592,0
87,8493,97.62068966,0.002850477,0
156,15329,98.26282051,0.001563426,0
92,9101,98.92391304,0.002490099,0
65,6184,95.13846154,0.003823922,0
75,7309,97.45333333,0.002954149,0
131,12868,98.22900763,0.001523146,0
102,9941,97.46078431,0.00235798,0
59,5642,95.62711864,0.004116707,0
112,11021,98.40178571,0.001800631,0
87,8488,97.56321839,0.00284507,0
112,10812,96.53571429,0.001801667,0
115,11243,97.76521739,0.002115263,0
54,5270,97.59259259,0.003769849,0
114,11205,98.28947368,0.00192815,0
70,6692,95.6,0.003334899,0
118,11475,97.24576271,0.002051701,0
260,26077,100.2961538,0.000836251,0
109,10487,96.21100917,0.002034454,0
171,16852,98.5497076,0.001438824,0
109,10753,98.65137615,0.002248481,0
96,9246,96.3125,0.002578042,0
77,7371,95.72727273,0.003047539,0
91,8840,97.14285714,0.002596856,0
91,8814,96.85714286,0.002726633,0
118,11679,98.97457627,0.001830675,0
77,7425,96.42857143,0.002873671,0
128,12607,98.4921875,0.001843409,0
73,7035,96.36986301,0.003338986,0
54,5115,94.72222222,0.003768094,0
122,12069,98.92622951,0.001892785,0
46,4493,97.67391304,0.004433711,0
113,10811,95.67256637,0.002141839,0
173,16944,97.94219653,0.001234291,0
75,7491,99.88,0.003313514,0
97,9347,96.36082474,0.002086958,0
57,5497,96.43859649,0.004288911,0
134,13296,99.2238806,0.001593053,0
289,28512,98.65743945,0.000857184,0
112,10983,98.0625,0.00207236,0
147,14666,99.76870748,0.001673829,0
114,10899,95.60526316,0.002209257,0
97,9587,98.83505155,0.002443948,0
101,9777,96.8019802,0.00249425,0
67,6425,95.89552239,0.003722879,0
42,4043,96.26190476,0.005582049,0
39,3607,92.48717949,0.005291947,0
106,10303,97.19811321,0.002246114,0
64,6335,98.984375,0.003779143,0
96,9212,95.95833333,0.002290211,0
92,9192,99.91304348,0.002192923,0
52,4863,93.51923077,0.004045588,0
102,9963,97.67647059,0.002385139,0
79,7549,95.55696203,0.002556385,0
27,2613,96.77777778,0.007745923,0
54,5265,97.5,0.003773283,0
127,12487,98.32283465,0.001944897,0
143,14084,98.48951049,0.001533662,0
286,28272,98.85314685,0.000870165,0
152,14974,98.51315789,0.001647596,0
65,6444,99.13846154,0.003858922,0
106,10281,96.99056604,0.002296305,0
151,14748,97.66887417,0.001653447,0
68,6488,95.41176471,0.003213104,0
139,13690,98.48920863,0.001787826,0
87,8476,97.42528736,0.002750291,0
64,6160,96.25,0.003126444,0
102,9862,96.68627451,0.002281168,0
60,5750,95.83333333,0.004068288,0
107,10448,97.64485981,0.001885811,0
165,16293,98.74545455,0.001433866,0
39,3599,92.28205128,0.005278026,0
102,10020,98.23529412,0.002371673,0
71,6877,96.85915493,0.003025729,0
106,10585,99.85849057,0.002068362,0
113,10854,96.05309735,0.001967179,0
67,6538,97.58208955,0.003635879,0
153,14804,96.75816993,0.001372079,0
129,12699,98.44186047,0.001704203,0
273,27055,99.1025641,0.000888853,0
122,12136,99.47540984,0.002005025,0
86,8417,97.87209302,0.002902718,0
74,6938,93.75675676,0.003189274,0
95,9372,98.65263158,0.002498245,0
93,8986,96.62365591,0.002649641,0
96,9480,98.75,0.002419958,0
139,13464,96.86330935,0.001622732,0
81,8011,98.90123457,0.002865575,0
74,7145,96.55405405,0.003297151,0
65,6234,95.90769231,0.00331325,0
115,11319,98.42608696,0.002102956,0
52,5084,97.76923077,0.003911686,0
127,12454,98.06299213,0.001910278,0
140,13556,96.82857143,0.001397813,0
125,12331,98.648,0.001684742,0
81,8007,98.85185185,0.002841863,0
24,2057,85.70833333,0.010448174,0
108,10531,97.50925926,0.002024196,0
215,21412,99.59069767,0.001088977,0
222,21730,97.88288288,0.00110719,0
147,14585,99.21768707,0.001694993,0
113,10922,96.65486726,0.002184991,0
99,9796,98.94949495,0.002412306,0
80,7553,94.4125,0.003012747,0
76,7314,96.23684211,0.003310467,0
73,7312,100.1643836,0.003387736,0
108,10445,96.71296296,0.001899645,0
117,11384,97.2991453,0.001958302,0
63,6034,95.77777778,0.003873758,0
104,10164,97.73076923,0.002044456,0
130,12885,99.11538462,0.001575984,0
68,6515,95.80882353,0.003644925,0
97,9560,98.55670103,0.002486156,0
63,6012,95.42857143,0.003228355,0
128,12634,98.703125,0.001606748,0
70,6851,97.87142857,0.002902681,0
117,11138,95.1965812,0.002068578,0
127,12499,98.41732283,0.001680159,0
225,22306,99.13777778,0.001058902,0
192,18967,98.78645833,0.001274602,0
71,6906,97.26760563,0.003516086,0
154,15187,98.61688312,0.001587007,0
111,10999,99.09009009,0.002252327,0
71,6665,93.87323944,0.003289371,0
88,8474,96.29545455,0.002846149,0
105,10475,99.76190476,0.002228481,0
76,7155,94.14473684,0.003197093,0
101,9842,97.44554455,0.00233453,0
57,5462,95.8245614,0.004279357,0
97,9270,95.56701031,0.002211323,0
23,2254,98,0.010051409,0
27,2380,88.14814815,0.009094423,0
73,7149,97.93150685,0.003338153,0
55,5302,96.4,0.003701259,0
106,10314,97.30188679,0.00199121,0
58,5630,97.06896552,0.003494509,0
140,13762,98.3,0.001726597,0
123,11935,97.03252033,0.001647369,0
127,12866,101.3070866,0.001740873,0
316,31083,98.36392405,0.000789848,0
146,14497,99.29452055,0.001670117,0
81,7832,96.69135802,0.003097812,0
78,7440,95.38461538,0.003188948,0
90,8774,97.48888889,0.002631,0
98,9599,97.94897959,0.002544299,0
97,9501,97.94845361,0.002404813,0
132,12902,97.74242424,0.001384008,0
119,11607,97.53781513,0.002085559,0
59,5621,95.27118644,0.004139483,0
95,9395,98.89473684,0.002262606,0
82,7907,96.42682927,0.002928074,0
15,1351,90.06666667,0.014310286,0
148,14469,97.76351351,0.001631599,0
133,13020,97.89473684,0.001637955,0
61,5824,95.47540984,0.003589867,0
68,6684,98.29411765,0.003033896,0
55,5372,97.67272727,0.004451167,0
151,14692,97.29801325,0.00150392,0
333,32825,98.57357357,0.000749012,0
92,9093,98.83695652,0.002721527,0
151,14974,99.16556291,0.001629667,0
113,10858,96.08849558,0.002187241,0
100,10099,100.99,0.002433061,0
85,8220,96.70588235,0.002542405,0
88,8336,94.72727273,0.002792563,0
76,7375,97.03947368,0.003069213,0
115,11320,98.43478261,0.001601465,0
113,11070,97.96460177,0.002118848,0
62,5850,94.35483871,0.003942492,0
75,7394,98.58666667,0.002803986,0
189,18673,98.7989418,0.001242016,0
70,6709,95.84285714,0.002902449,0
43,4107,95.51162791,0.005741238,0
31,2840,91.61290323,0.0071657,0
58,5471,94.32758621,0.003543965,0
115,11493,99.93913043,0.001751289,0
58,5601,96.56896552,0.004186193,0
226,22171,98.10176991,0.000941987,0
211,20870,98.90995261,0.00106931,0
193,18865,97.74611399,0.001273146,0
82,8071,98.42682927,0.003074531,0
84,8247,98.17857143,0.00298747,0
155,15353,99.0516129,0.001599045,0
112,10799,96.41964286,0.002224153,0
77,7416,96.31168831,0.003239408,0
107,10369,96.90654206,0.002220189,0
100,9764,97.64,0.002298263,0
101,9826,97.28712871,0.00232433,0
55,5142,93.49090909,0.004461296,0
90,8930,99.22222222,0.00243027,0
96,9335,97.23958333,0.002052284,0
60,5730,95.5,0.003584627,0
211,20847,98.80094787,0.001145914,0
49,4684,95.59183673,0.004484188,0
73,7153,97.98630137,0.002594556,0
90,8667,96.3,0.002710461,0
61,5846,95.83606557,0.003992967,0
268,26669,99.51119403,0.000811521,0
182,17808,97.84615385,0.001264552,0
127,12516,98.5511811,0.001928524,0
104,10297,99.00961538,0.002385194,0
114,10941,95.97368421,0.00220385,0
82,8119,99.01219512,0.002966593,0
85,8224,96.75294118,0.002934095,0
75,7315,97.53333333,0.003293703,0
110,10831,98.46363636,0.002120642,0
125,12235,97.88,0.001626935,0
109,10653,97.73394495,0.002218685,0
65,6214,95.6,0.003751844,0
153,15118,98.81045752,0.001413789,0
55,5164,93.89090909,0.003756426,0
19,1701,89.52631579,0.011767556,0
31,2901,93.58064516,0.0080242,0
40,3872,96.8,0.005136538,0
69,6545,94.85507246,0.003222132,0
29,2739,94.44827586,0.007282286,0
121,11955,98.80165289,0.002009358,0
200,19654,98.27,0.001075156,0
256,25230,98.5546875,0.000907776,0
107,10533,98.43925234,0.002237217,0
82,7901,96.35365854,0.00306163,0
173,17015,98.35260116,0.001441831,0
103,10289,99.89320388,0.002373971,0
53,4983,94.01886792,0.003837923,0
119,11775,98.94957983,0.002042339,0
94,9100,96.80851064,0.00227243,0
86,8357,97.1744186,0.002409671,0
99,9433,95.28282828,0.0022155,0
18,1597,88.72222222,0.014157882,0
15,1371,91.4,0.014286857,0
46,4143,90.06521739,0.00516,0
38,3762,99,0.005398973,0
64,6113,95.515625,0.003809381,0
38,3509,92.34210526,0.005404757,0
21,2119,100.9047619,0.0104052,0
25,2141,85.64,0.009910792,0
20,1778,88.9,0.012727842,0
111,10741,96.76576577,0.001824245,0
86,8904,103.5348837,0.002731565,0
188,18518,98.5,0.001316449,0
142,13814,97.28169014,0.001700823,0
253,25001,98.81818182,0.000978766,0
78,7519,96.3974359,0.003180571,0
50,4924,98.48,0.004086939,0
100,9775,97.75,0.002418768,0
111,10747,96.81981982,0.002085909,0
26,2553,98.19230769,0.00734788,0
54,4998,92.55555556,0.004609113,0
51,4862,95.33333333,0.00468124,0
49,4603,93.93877551,0.004160188,0
33,3177,96.27272727,0.006053563,0
14,1203,85.92857143,0.015700385,0
14,1058,75.57142857,0.018558769,0
90,8692,96.57777778,0.002249461,0
14,1312,93.71428571,0.017047077,0
25,2221,88.84,0.008395208,0
36,3299,91.63888889,0.006866829,0
183,18082,98.80874317,0.001155429,0
257,25475,99.12451362,0.000949086,0
164,16026,97.7195122,0.001506945,0
105,10370,98.76190476,0.002331894,0
116,11157,96.18103448,0.002169287,0
89,8912,100.1348315,0.002667023,0
81,7715,95.24691358,0.003072188,0
50,4771,95.42,0.004929531,0
106,10520,99.24528302,0.002171286,0
83,8178,98.53012048,0.002309598,0
102,9656,94.66666667,0.002430168,0
70,6815,97.35714286,0.003482464,0
71,6870,96.76056338,0.002853757,0
107,10450,97.6635514,0.002008538,0
54,5273,97.64814815,0.003762491,0
105,10148,96.64761905,0.002306567,0
109,10653,97.73394495,0.001919796,0
111,10816,97.44144144,0.002078691,0
43,4157,96.6744186,0.004787524,0
71,6771,95.36619718,0.003417814,0
103,9968,96.77669903,0.002083608,0
228,22680,99.47368421,0.001017868,0
231,22768,98.56277056,0.001025448,0
85,8293,97.56470588,0.002924083,0
161,15732,97.71428571,0.001485875,0
104,10363,99.64423077,0.002378408,0
86,8384,97.48837209,0.002714329,0
102,9935,97.40196078,0.002425762,0
68,6691,98.39705882,0.003225478,0
98,9472,96.65306122,0.001879515,0
95,9112,95.91578947,0.002559351,0
69,6710,97.24637681,0.003529588,0
100,9837,98.37,0.002128182,0
52,4957,95.32692308,0.004536216,0
59,5695,96.52542373,0.003445586,0
111,10871,97.93693694,0.002180209,0
98,9365,95.56122449,0.002218938,0
84,8313,98.96428571,0.002663482,0
105,10196,97.1047619,0.002027365,0
76,7351,96.72368421,0.00319496,0
226,22748,100.6548673,0.00092876,0
227,22388,98.62555066,0.001085314,0
178,17400,97.75280899,0.001388051,0
102,10176,99.76470588,0.002450723,0
74,7200,97.2972973,0.003327,0
89,8446,94.8988764,0.002817511,0
88,8609,97.82954545,0.002850897,0
25,2239,89.56,0.010006417,0
29,2696,92.96551724,0.008182464,0
97,9359,96.48453608,0.001891302,0
99,9948,100.4848485,0.002507439,0
82,7737,94.35365854,0.002930469,0
66,6285,95.22727273,0.003207831,0
65,6245,96.07692308,0.003285141,0
60,5762,96.03333333,0.00347878,0
140,13964,99.74285714,0.001723928,0
54,5143,95.24074074,0.003756377,0
120,11935,99.45833333,0.001730403,0
119,11763,98.8487395,0.001958576,0
61,5927,97.16393443,0.004007067,0
227,22162,97.62995595,0.000961018,0
216,21236,98.31481481,0.001042595,0
166,16445,99.06626506,0.001487206,0
107,10562,98.71028037,0.002337943,0
113,11057,97.84955752,0.002216866,0
83,7990,96.26506024,0.002859585,0
85,8098,95.27058824,0.002896631,0
58,5600,96.55172414,0.00420514,0
109,10595,97.20183486,0.002006491,0
